STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG
StemCellsInChronicMyeloidLeukemia	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
pyleSkeletalMuscle	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
pyleSkeletalMuscle	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
pyleSkeletalMuscle	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
pyleSkeletalMuscle	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
pyleSkeletalMuscle	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
pyleSkeletalMuscle	donor_organism	development_stage	embryonic human stage	http://purl.obolibrary.org/obo/HsapDv_0000002
pyleSkeletalMuscle	donor_organism	gestational_age_unit	week	http://purl.obolibrary.org/obo/UO_0000034
pyleSkeletalMuscle	donor_organism	development_stage	human fetal stage	http://purl.obolibrary.org/obo/HsapDv_0000037
pyleSkeletalMuscle	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
pyleSkeletalMuscle	donor_organism	development_stage	human child stage	http://purl.obolibrary.org/obo/HsapDv_0000085
pyleSkeletalMuscle	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
pyleSkeletalMuscle	specimen_from_organism	organ	hindlimb	http://purl.obolibrary.org/obo/UBERON_0002103
pyleSkeletalMuscle	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
pyleSkeletalMuscle	specimen_from_organism	organ_parts	hindlimb muscle	http://purl.obolibrary.org/obo/UBERON_0003663
pyleSkeletalMuscle	specimen_from_organism	organ	muscle	http://purl.obolibrary.org/obo/UBERON_0001630
pyleSkeletalMuscle	specimen_from_organism	organ_parts	gastrocnemius	http://purl.obolibrary.org/obo/UBERON_0001388
pyleSkeletalMuscle	specimen_from_organism	organ_parts	quadriceps	http://purl.obolibrary.org/obo/UBERON_0001377
pyleSkeletalMuscle	specimen_from_organism	organ	embryo	http://purl.obolibrary.org/obo/UBERON_0000922
pyleSkeletalMuscle	specimen_from_organism	organ_parts	blastocyst	http://purl.obolibrary.org/obo/UBERON_0000358
pyleSkeletalMuscle	cell_line	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
pyleSkeletalMuscle	cell_line	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
pyleSkeletalMuscle	cell_line	cell_type	H9 derived myogenic cell	http://purl.obolibrary.org/obo/CL_0008020
pyleSkeletalMuscle	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
pyleSkeletalMuscle	cell_suspension	selected_cell_types	myogenic cell	http://purl.obolibrary.org/obo/CL_0008020
pyleSkeletalMuscle	cell_suspension	unit	day	http://purl.obolibrary.org/obo/UO_0000033
pyleSkeletalMuscle	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
pyleSkeletalMuscle	collection_protocol	method	immunosurgery	http://www.ebi.ac.uk/efo/EFO_0009808
pyleSkeletalMuscle	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009129
pyleSkeletalMuscle	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
pyleSkeletalMuscle	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
pyleSkeletalMuscle	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
pyleSkeletalMuscle	library_preparation_protocol	library_construction_method	Drop-seq	http://www.ebi.ac.uk/efo/EFO_0008722
pyleSkeletalMuscle	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
pyleSkeletalMuscle	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
pyleSkeletalMuscle	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
pyleSkeletalMuscle	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 4000	http://www.ebi.ac.uk/efo/EFO_0008563
pyleSkeletalMuscle	sequencing_protocol	instrument_manufacturer_model	Illumina NovaSeq	http://www.ebi.ac.uk/efo/EFO_0008637
pyleSkeletalMuscle	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
TranscriptomeLandscapeHumanFollicle	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
TranscriptomeLandscapeHumanFollicle	project	project_role	Human Cell Atlas wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
TranscriptomeLandscapeHumanFollicle	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
TranscriptomeLandscapeHumanFollicle	project	project_role	Human cell Atlas Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
TranscriptomeLandscapeHumanFollicle	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptomeLandscapeHumanFollicle	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
TranscriptomeLandscapeHumanFollicle	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
TranscriptomeLandscapeHumanFollicle	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ	Ovary	http://purl.obolibrary.org/obo/UBERON_0000992
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	oocyte primordial follicle	http://purl.obolibrary.org/obo/UBERON_0003981
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	oocyte primary follicle	http://purl.obolibrary.org/obo/UBERON_0000035
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	oocyte secondary follicle	http://purl.obolibrary.org/obo/UBERON_0000036
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	oocyte antral follicle	http://purl.obolibrary.org/obo/UBERON_0000039
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	granulosa cell primordial follicle	http://purl.obolibrary.org/obo/UBERON_0003981
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	granulosa cell primary follicle	http://purl.obolibrary.org/obo/UBERON_0000035
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	granulosa cell secondary follicle	http://purl.obolibrary.org/obo/UBERON_0000036
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	granulosa cell antral follicle	http://purl.obolibrary.org/obo/UBERON_0000039
TranscriptomeLandscapeHumanFollicle	specimen_from_organism	organ_parts	oocyte preovulatory follicle	http://purl.obolibrary.org/obo/UBERON_0003982
TranscriptomeLandscapeHumanFollicle	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
TranscriptomeLandscapeHumanFollicle	cell_suspension	selected_cell_types	oocyte	http://purl.obolibrary.org/obo/CL_0000023
TranscriptomeLandscapeHumanFollicle	cell_suspension	selected_cell_types	granulosa cell	http://purl.obolibrary.org/obo/CL_0000501
TranscriptomeLandscapeHumanFollicle	collection_protocol	method	ovariectomy	http://www.ebi.ac.uk/efo/EFO_0010173
TranscriptomeLandscapeHumanFollicle	collection_protocol	method	dissection	http://www.ebi.ac.uk/efo/EFO_0003856
TranscriptomeLandscapeHumanFollicle	collection_protocol	method	aspiration	http://www.ebi.ac.uk/efo/EFO_0010727
TranscriptomeLandscapeHumanFollicle	collection_protocol	method	hydrolysis	http://www.ebi.ac.uk/efo/EFO_0011026
TranscriptomeLandscapeHumanFollicle	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
TranscriptomeLandscapeHumanFollicle	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
TranscriptomeLandscapeHumanFollicle	library_preparation_protocol	library_construction_method	Smart-like sequencing	http://www.ebi.ac.uk/efo/EFO_0010184
TranscriptomeLandscapeHumanFollicle	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
TranscriptomeLandscapeHumanFollicle	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq X Ten	http://www.ebi.ac.uk/efo/EFO_0008567
TranscriptomeLandscapeHumanFollicle	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
TranscriptomeLandscapeHumanFollicle	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanSpermatogonialStemCells	project	project_role	postdoc fellow	http://www.ebi.ac.uk/efo/EFO_0009741
HumanSpermatogonialStemCells	project	project_role	Human Cell Atlas wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanSpermatogonialStemCells	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanSpermatogonialStemCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanSpermatogonialStemCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanSpermatogonialStemCells	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanSpermatogonialStemCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanSpermatogonialStemCells	specimen_from_organism	organ	testis	http://purl.obolibrary.org/obo/UBERON_0000473
HumanSpermatogonialStemCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanSpermatogonialStemCells	specimen_from_organism	storage_time_unit	hour	http://purl.obolibrary.org/obo/UO_0000032
HumanSpermatogonialStemCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanSpermatogonialStemCells	cell_suspension	selected_cell_types	spermatogonial stem cell	http://purl.obolibrary.org/obo/CL_0000089
HumanSpermatogonialStemCells	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanSpermatogonialStemCells	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanSpermatogonialStemCells	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009129
HumanSpermatogonialStemCells	enrichment_protocol	method	magnetic affinity cell sorting	http://www.ebi.ac.uk/efo/EFO_0009109
HumanSpermatogonialStemCells	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanSpermatogonialStemCells	library_preparation_protocol	library_construction_method	Fluidigm C1-based library preparation	http://www.ebi.ac.uk/efo/EFO_0010058
HumanSpermatogonialStemCells	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
HumanSpermatogonialStemCells	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanSpermatogonialStemCells	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanSpermatogonialStemCells	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HeartSingleCellsAndNucleiSeq	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
HeartSingleCellsAndNucleiSeq	project	project_role	HCA data wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HeartSingleCellsAndNucleiSeq	donor_organism	ethnicity	white	http://purl.obolibrary.org/obo/HANCESTRO_0005
HeartSingleCellsAndNucleiSeq	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HeartSingleCellsAndNucleiSeq	donor_organism	organism_age_unit	years	http://purl.obolibrary.org/obo/UO_0000036
HeartSingleCellsAndNucleiSeq	donor_organism	development_stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
HeartSingleCellsAndNucleiSeq	donor_organism	height_unit	cm	http://purl.obolibrary.org/obo/UO_0000015
HeartSingleCellsAndNucleiSeq	donor_organism	weight_unit	kg	http://purl.obolibrary.org/obo/UO_0000009
HeartSingleCellsAndNucleiSeq	donor_organism	development_stage	adult	http://purl.obolibrary.org/obo/HsapDv_0000087
HeartSingleCellsAndNucleiSeq	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HeartSingleCellsAndNucleiSeq	donor_organism	diseases	hypertension	http://purl.obolibrary.org/obo/MONDO_0005015
HeartSingleCellsAndNucleiSeq	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ	heart	http://purl.obolibrary.org/obo/UBERON_0000948
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	apex	http://purl.obolibrary.org/obo/UBERON_0002098
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	left atrium	http://purl.obolibrary.org/obo/UBERON_0002079
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	left ventricle	http://purl.obolibrary.org/obo/UBERON_0002084
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	right ventricle	http://purl.obolibrary.org/obo/UBERON_0002080
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	right atrium	http://purl.obolibrary.org/obo/UBERON_0002078
HeartSingleCellsAndNucleiSeq	specimen_from_organism	organ_parts	interventricular septum	http://purl.obolibrary.org/obo/UBERON_0002094
HeartSingleCellsAndNucleiSeq	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HeartSingleCellsAndNucleiSeq	collection_protocol	method	collecting specimen from organ postmortem	http://www.ebi.ac.uk/efo/EFO_0009627
HeartSingleCellsAndNucleiSeq	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HeartSingleCellsAndNucleiSeq	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HeartSingleCellsAndNucleiSeq	enrichment_protocol	method	MACS	http://www.ebi.ac.uk/efo/EFO_0009109
HeartSingleCellsAndNucleiSeq	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HeartSingleCellsAndNucleiSeq	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HeartSingleCellsAndNucleiSeq	library_preparation_protocol	library_construction_method	10x v2 3 prime	http://www.ebi.ac.uk/efo/EFO_0009899
HeartSingleCellsAndNucleiSeq	library_preparation_protocol	library_construction_method	10x v3 3 prime	http://www.ebi.ac.uk/efo/EFO_0009922
HeartSingleCellsAndNucleiSeq	sequencing_protocol	instrument_manufacturer_model	HiSeq 4000	http://www.ebi.ac.uk/efo/EFO_0008563
HeartSingleCellsAndNucleiSeq	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
HeartSingleCellsAndNucleiSeq	sequencing_protocol	method	tag based single nucleus RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0009811
HeartSingleCellsAndNucleiSeq	sequencing_protocol	instrument_manufacturer_model	NextSeq 500	http://www.ebi.ac.uk/efo/EFO_0009173
HeartSingleCellsAndNucleiSeq	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanThymicDevelopment	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanThymicDevelopment	project	project_role	computational scientist	http://www.ebi.ac.uk/efo/EFO_0009742
HumanThymicDevelopment	project	project_role	biomaterial provider	http://www.ebi.ac.uk/efo/EFO_0001729
HumanThymicDevelopment	project	project_role	experiment performer	http://www.ebi.ac.uk/efo/EFO_0000647
HumanThymicDevelopment	project	project_role	clinician	http://www.ebi.ac.uk/efo/EFO_0009740
HumanThymicDevelopment	project	project_role	co-investigator	http://www.ebi.ac.uk/efo/EFO_0009735
HumanThymicDevelopment	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009735
HumanThymicDevelopment	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
HumanThymicDevelopment	project	project_role	data curator	http://www.ebi.ac.uk/efo/EFO_0009737
HumanThymicDevelopment	donor_organism	development_stage	adult	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanThymicDevelopment	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanThymicDevelopment	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanThymicDevelopment	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanThymicDevelopment	donor_organism	development_stage	9th week post-fertilization human stage	http://purl.obolibrary.org/obo/HsapDv_0000046
HumanThymicDevelopment	donor_organism	gestational_age_unit	week	http://purl.obolibrary.org/obo/UO_0000034
HumanThymicDevelopment	donor_organism	development_stage	embryo	http://purl.obolibrary.org/obo/HsapDv_0000015
HumanThymicDevelopment	donor_organism	development_stage	17th week post-fertilization human stage	http://purl.obolibrary.org/obo/HsapDv_0000054
HumanThymicDevelopment	donor_organism	development_stage	16th week post-fertilization human stage	http://purl.obolibrary.org/obo/HsapDv_0000053
HumanThymicDevelopment	donor_organism	development_stage	12th week post-fertilization human stage	http://purl.obolibrary.org/obo/HsapDv_0000049
HumanThymicDevelopment	donor_organism	organism_age_unit	month	http://purl.obolibrary.org/obo/UO_0000035
